"fs_id","fid","pid","sid","level","individual_level","fs_answer","flagged","skip","timestamp"
"281","8","0","281","0","1","Crec que l'evolució tecnològica pot millorar en la majoría d'aspectes l'educació, fen aquesta més interactiva, útil i divertida per als propers estudiants, donant-lis la capacitat també de ser creatius i millorar ll'àmbit digital. Crec que la pot perjudicar amb les relacións socials entre companys, amb la concentració, degut a les distraccións provocades per les tecnologioes a l'hora de fer classe i als professors, ja que serien substituits en molts cassos pels ordiinadors i no tindríen tanta importància.","0","0","1664436956"
"286","8","0","282","0","1","L'evolució de la tecnologia, és una eina que pot ser utilitzada de molts tipus de formes, tant coses negatives com positives.
Principalment els punts negatius que jo veig son: Podrà ser una eina que provoqui molta desconcentració entre els alumnes, una reducció de relacions socials entre els diferents alumnes i una baixada del nivell degut a les possibles formes de copiar treballs.
Els punts positius son: Una millora a nivell comunicatiu entre professor i alumne, una forma més justa de poguer corregir examens i formes més interactives i atractives pels estudiants d'aprendre les diverses assignatures.
En resum, l'evolució de la tecnologia és un pas inminent i clar que portarà tant millores a l'educació com empitjorament en diversos casos.","0","0","1664436964"
"308","8","0","283","0","1","Aspectes positius:
- La manipulació i posada en pràctica dels coneixements és una bona manera de consolidar-los i, per tant, penso que eines com les pissarres digitals, les tauletes interactives o, fins i tot, la realitat virtual, poden ajudar-hi.
- La tecnologia és atractiva als ulls dels infants, i pot fomentar la seva curiositat, les ganes d'investigar i aprendre.

- Els infants tindran encara més informació a les seves mans.
Aspectes negatius:
- Amb les noves tecnologies és fàcil caure en la distracció.
- L'aparició de noves eines intel·ligents pot incitar l'estancament dels infants al veure que aquestes els faciliten la vida sense haver d'aplicar-hi esforç.
- La te","0","0","1664436984"
"254","8","0","284","0","1","La evolución tecnológica puede revolucionar la educación como la conocemos, utliizando elementos como IA. Esto, facilitaria el trabajo de correción a los profesores, podría generar actividades personalizadas para los estudiantes asi facilitando su desarrollo personal y además, reduciría el consumo de papel, reduciendo la tala de arboles. Por otro lado, alguno de los inconvenientes principales pueden ser la falta de moral de esta misma IA, creando situaciones injustas; una grave dependéncia en la electricidad y tal vez, la perdida completa de necesidad de profesorado, asi haciendo que miles de puestos de trabajo como educadores sean perdidos.","0","0","1664436813"
"264","8","0","285","0","1","Positivo:
Puede mejorar la comodidad del usuario haciendo que sea más fácil tomar apuntes notas...
Puede conseguir información más amplia en el buscador debido al augmento de la tecnología y las IAs
Puede mejorar la seguridad del usuario

Negativo:
Puede sentir una falta de libertad debido al control excesivo del usuario
Puede empeorar la concentración a causa de que todo se digitalice 
Puede disminuir la privacidad del usuario al estar expuesto a tantos medios y tecnologías","0","0","1664436887"
"306","8","0","286","0","1","- Facilita estudiar y trabajar a la vez
- Nuevas herramientas para proyectos y aprender
• Bullying cibernetico","0","0","1664436983"
"302","8","0","287","0","1","Respecto el desarollo tecnológico en el ambito de la educativo, contaríamos con sistemas más óptimos y personalozables  a cada estudiante gracias a la IA, lo cual aumentaría la efectividad y el tiempo de aprend","0","0","1664436983"
"244","8","0","288","0","1","Positives:

· La tecnologia pot ajudar fermament a la seguretat de la població en vers a delincuents, terroristes etc...

·Tambè ajudara a que tota la població pugui tenir una educació de tota la població

· Es crearan noves feines, degut a que la tecnologia ocuparà llocs que avui en dia son reañitzats per persones

Negatives:

· Pot haber un sobre control de la població 

· Els que siguin propietaris o tinguin accès a tanta tecnologia tindran molt poder

· El desembolupament de tecnologies de inteligencia artificial o robots poden substituir fenies que avui en dia son realitzades per persones","0","0","1664436722"
"311","8","0","289","0","1","La tecnologia és una branca de la ciència que en general es dedica a millorar la qualitat de vida i per tant l'evolució tecnològica tindr","0","0","1664436984"
"267","8","0","290","0","1","L’accés a l’educació i documents serà més telemàtic i sense necessitat d’anar a classe
Cada vegada hi haurà més dispositius per detectar plagi o còpies entre estudiants en els examens o entregues.
Econòmicament, portar un portàtil, tauleta, mòbil a llarg termini sortirà més a compte que comprar libres, usb, discs durs que en un passat servien per estudiar i emmagatzemar dades. Els llibres online o el núvol seran més fàcils d’accedir que els anteriors.


La falta de classe presencial pot afectar a la sociabilització dels nens
Massa contingut online pot crear addiccions a la pantalla
La dependència de la cerca a internet per trobar informació ens limitarà les nostres capacitats de consultar antics llibres o de raonar per nosaltres mateixos.","0","0","1664436895"
"1312","35","0","1204","0","0","Es obvio que en la educacion futura la tecnologia estara mucho mejor implementada que en nuestra generacion haciendo que las herramientas de las que disponen tanto alumnos como profesores sean mas amplias y precisas, facilitando el aprendizaje. Toda esta tecnificación también impondrá una regulación mas severa sesgando así posibles vías de escape o trampas que puedan hacer los alumnos y además facilitando a losw profesores encontrarlas.
En cierto modo podríamos decir que en un futuro se llegara a una educación mas fiable en la que cuando te acrediten un titulo esté 100% justificado.      ","0","0","2022"
"1314","35","0","1205","0","0","Negatiu:
- Disminuir la interacció entre alumne i estudiant.
- Problemes de salut mental com la 
- Es generen discriminacions i desigualtats a l’alumnat 

Postiu:
- Maximitzar l'eficiència dels mètodes d'aprenentatge amb nous i millors mètodes.
- Major accessibilitat a l'aprenentatge. 
- Facilitar l'avaluació contínua als estudiants.  ","0","0","2022"
"1260","35","0","1205","0","1","Positivos:
Puede aportar nuevas herramientas pedagogicas, puede personalizar la atención de los estudiantes y puede hacer mas entretenido el trabajo.
Negativos:
Puede clasificar a los alumnos basandose en criterios discriminatorios, generar desigualdades entre estos y crear adiccion.","0","0","1667818344"
"1311","35","0","1206","0","0","Como aspectos positivos incluiría el hecho de la digitalización absoluta de los contenidos del alumno, evitando así traer libros, libretas, carpetas, estuches i por tanto evitando sobrecargas en las mochilas. Otro aspecto positivo a destacar seria el hecho de la disponibilidad de recibir una explicación de los contenidos en sitios ajenos a las clases (videos pregrabados o algo por el estilo).

Como aspecto negativo principal apuntaría el riesgo de acabar no necesitando ir a clase por tal de recibir tu educación y por tanto limitando el desarrollo social del alumno.
Otro aspecto negativo relacionado al anterior seria la falta de habilidad de comunicación oral o de exposición de temas delante de gente...","0","0","2022"
"1265","35","0","1206","0","1","El desarrollo de nuevas tecnologías permitirá un mayor acceso a la información.
Una mejora en los medios de enseñanza.

Puede llegar a crear una desigualdad provocada por la difrencias económicas.
Se puede llegar a perder la relación profesor-alumno debido al uso de automatizar procesos.","0","0","1667818378"
"1310","35","0","1207","0","0","Crec que la pot millorar facilitant el contacte dels infants amb la tecnologia des de petits, que faran servir en el futur amb seguretat, també poden ser útils per el professor utensilis com la pissarra digital, pot oferir una educació més transparent (tenir els continguts penjats online per exemple) i, gaudir d'una plataforma digital de suport permet als alumnes preguntar dubtes en hores no laborals per el professor.

D'altra banda, si degut això es redueixen per exemple les hores de clase amb un professor els alumnes es poden quedar enrrederits més fàcilment, els alumnes sobretot els més petits necesiten contacte humà per entendre bé com funciona el món, com comportar-se en societat i treballar en grup i una explicació més flexible i personalitzada de la que pot oferir una màquina.
Així doncs crec que estaria bé introduïr-la a les classes ja que formen part de la indústria i del món laboral per el que preparem als alumnes, però caldrà remarcar la importància del contacte humà, el treball en equip i com discutir, evitant així, possibles problemes de salut mental.","0","0","2022"
"1259","35","0","1207","0","1","Positius:
Pot ajudar en tasques repetitives, correcció dels errors que el professor pugui cometre adaptació individual de l'educació a cada estudiant

Negatius:
Dependència de les tecnologies, un possible error podria comportar grans conseqüències en l'educació de l'alumne","0","0","1667818331"
"1315","35","0","1208","0","0","La tecnologia pot ajudar alhora de fer uns continguts més personalitzat. Això fa que els alumnes puguin millorar en els aspectes que mes ho necessiten.   

Per l'altre banda és pot atemptar contra la privacitat dels alumnes, si recopilen informació i aquesta s'utilitza d'una manera inadecuada. A més pot generar adicció degut a la quantitat d'estimul que rebem . També hem de tenir en compte el possible excessiu control dels alumnes atemtant al dret a la privacitat. ","0","0","2022"
"1271","35","0","1208","0","1","La tecnología puede llegar a mejorar la educación. 
Con la recopilación de diferentes datos podemos proporcionar una educación personalizada para cada estudiante.
De todas maneras, con la reciente implementación de los chromebooks en las escuelas he podido observar que los niños más pequeños se distraen con más facilidad. Por tanto esta medida puede llegar a ser contraproductiva.","0","0","1667818462"
"1309","35","0","1209","0","0","Crec que l'evolució tecnològica pot millorar l'educació de moltes maneres diferents, ja que es poden aplicar de moltes maneres diferents, com per exemple, per poder entendre, explicar i preveure els comportaments dels alumnes i emprar tècniques més interactives que afavoreixin la consolidació dels continguts a l'aula. És a dir, afegint enfocaments efectius a l'ensenyança, el tema que s'esta aprenent i centrant el model de l'educació en l'alumne, sent aquest el centre de l'educació (menys educació transmissible). També pot servir per poder donar suport intel·ligent a l'aprenentatge col·lectiu i millorar l'experiència en general.

Negativament, pot comportar tots els aspectes que la tecnologia en altres àmbits ens aporta, és a dir, addicció, problemes de salut mental i incrementar les diferències entre els col·lectius amb major o menor poder adquisitiu, ja que les escoles privades podrà tenir millors recursos o dintre d'una mateixa escola, els alumnes amb un nivell econòmic superior un aprenentatge més positiu i accessible.                                                                     ","0","0","2022"
"1283","35","0","1209","0","1","Pienso que la evolución tecnológica dará una ayuda fundamental a la educación optimizará como se enseña para que sea lo mejor para los estudiantes, además se adaptará a cada estudiante dándole una educación individual diseñada especialmente para este estudiante.
Por otro lado pienso que al ser una tecnología nueva no funcione como pensemos y a diferencia de lo anterior el estudiante se tenga que adaptar a la educación como siempre ha ocurrido, con el fin de que el estudiante sepa afrontar problemas en el futuro.","0","0","1667818531"
"1320","35","0","1210","0","0","Positius:
- La tecnologia pot millorar l'educació proporcionant un ritme de aprenentatge personalitzat als alumnes per adaptar-se a la seva velocitat d'aprenentatge. 
- També pot adaptar la quantitat de contingunt que li offereix a un alumne en base a les seves assignatures on va millor o pitjor.
- La implementació de les IA a les aules pot suposar una millora i automatització en les tasques de correcció i avaluació que han de dur a terme els professors, fent que siguin més justes i iguals per a tothom.

Negatius:
- D'altra banda, la tecnología pot fer creixer la differencia entre els que no tenen i els que tenen. Si fem molt més necessari l'access a tecnologies per aprendre aquelles families sense recursos no podran participar en el sistema educatiu.
- La tecnologia ha de creixer de forma neutra, es molt possible que si fem servir algoritmes predictius, especialment a assignatures més filosófiques o socials, la tecnología autónoma que fem servir tingui un bias polític, social o fins i tot racial o de génere a l'hora d'evaluar i de oferir assistencia a clase.
- En relació a les IA, ja que es tracta d'una tecnologia relativament nova, no es coneixen tots els possibles riscs i perjudicis que pot causar la seva implementació a les aules.","0","0","2022"
"1274","35","0","1210","0","1","Aspectes positius:
- La implementació de les IA a les aules pot suposar una millora i automatització en les tasques de correcció i avaluació que han de dur a terme els professors, fent que siguin més justes i iguals per a tothom.
- Les IA, igual que totes les noves tecnologies, ens permeten tenir un millor accès a la informació d'internet, el que suposa un ampliament de l'abast de coneixement dels estudiants i dels propis professors.

Aspectes negatius:
- El simple fet de programar una IA implica introduïr un factor subjectiu, per tant, mai pot estar lliure d'opinions personals i subjectives.
- En relació a les IA, ja que es tracta d'una tecnologia relativament nova, no es coneixen tots els possibles riscs i perjudicis que pot causar la seva implementació a les aules.","0","0","1667818481"
"1317","35","0","1211","0","0","Como aspectos positivos pienso que en un futuro las clases sean cada vez mas especializadas a las necesidades de cada alumno y cada vez mas especificas en cada grado universitario.
Tambien tengo la esperanza de que el sistema educativo retrogrado se reinvente de alguna manera para permitir que sobretodo que los alumnos tengan un pensamiento critico y puedan estar seguros de decidir su propio futuro.
Por último, no se rebajé siempre al alumno mas brillante con el que menos, ya que todos no somos iguales, con la intención de que haya un equilibrio en esta nuevo modelo de educación inclusiva.

Cosas negativas seria no respetar la privacidad de los alumnos con todo tipo de sistemas de control, hacer control erroneo de evaluación del alumnado a través de la IA, y por ultimo, no utilizar los datos de los alumnos de una forma positiva.","0","0","2022"
"1308","35","0","1211","0","1","Como aspectos positivos pienso que en un futuro las clases sean cada vez mas especializadas a las necesidades de cada alumno y cada vez mas especificas en cada grado universitario.
Tambien tengo la esperanza de que el sistema educativo retrogrado se reinvente de alguna manera para permitir que sobretodo que los alumnos tengan un pensamiento critico y puedan estar seguros de decidir su propio futuro.
Por último, no se rebajé siempre al alumno mas brillante con el que menos, ya que todos no somos iguales, con la intención de que haya un equilibrio en esta nuevo modelo de educación inclusiva.

Cosas negativas seria no respetar la privacidad de los alumnos con todo tipo de sistemas de control, hacer control erroneo de evaluación del alumnado a través de la IA, y por ultimo, no utilizar los datos de los alumnos de una forma positiva.","0","0","1667818640"
"1313","35","0","1212","0","0","Por un lado, el uso de inteligencias artificiales (IA) en la educación permite personalizar y adaptar los contenidos y los métodos de aprendizaje de cada alumno. También puede ayudar a los profesores en las tareas de evaluación y, en general, a mejorar la experiencia tanto de alumnos como de profesores.

Por otro lado, el uso de IA puede crear una brecha digital ya que no todos los alumnos tienen acceso a los mismos recursos y equipamiento, así como sesgos que pueden crear desigualdades e injusticias. Y una necesidad y dependencia excesiva de la tecnología.","0","0","2022"
"1302","35","0","1212","0","1","Positius
-Sistemes automàtics per exàmens tipus test, que poden ajudar al professor a dedicar més temps a l'alumne.
-Noves tècniques d'aprenentatge bassades en la recollida de dades dels resultats
-Millor autonomia a la hora de apendre (continguts en la xarxa)

Negatius
-Una automatització excesiva de l'ensenyament per part de les màquines, que pot fer perdre la relació estudiant-professor
-Perdua de dades privades en l'educació per tal de fer sistemes automàtics
-Un excès de temps en pantalles amb llum blau","0","0","1667818609"
"1318","35","0","1213","0","0","Crec que en general farà una gran millora, però, sempre hi haurà inconvenients.
POSITIUS:
1.L'educació serà més personalitzada per cada usuari
2. Es facilitarà l'accés i distinció de la informació verídica
3. Serà més accessible per estudiants que vulguin viatjar o treballar alhora que cursar els seus estudis. 
4. Les classes seran més dinàmiques i s'aprofitarà més el temps.

NEGATIUS:
1. A mesura que millori la tecnologia, hi haurà més gent que sabrà com contraposar-los (fer trampes, copiar, etc).
2. La connexió cada vegada serà més imprescindible i si hi ha gent que no en té, no tindrà accés a l'educació.
3. La informació mai podrà estar assegurada al 100%, és a dir, els teus treballs podrien ser esborrats o robats per altres usuaris.
4. Hi podran arribar a haver desigualtats entre alumnes.
5. Hi haurà més distracció a les classes per tant disminuirà el nivell d'aprenentatge.
","0","0","2022"
"1275","35","0","1213","0","1","Crec que en general farà una gran millora, però, sempre hi haurà inconvenients.

POSITIUS:
1. L'educació serà més personalitzada per cada usuari
2. Es facilitarà l'accés i distinció de la informació verídica
3. Serà més accessible per estudiants que vulguin viatjar o treballar alhora que cursar els seus estudis. 

NEGATIUS:
1. A mesura que millori la tecnologia, hi haurà més gent que sabrà com contraposar-los (fer trampes, copiar, etc).
2. La connexió cada vegada serà més imprescindible i si hi ha gent que no en té, no tindrà accés a l'educació.
3. La informació mai podrà estar assegurada al 100%, és a dir, els teus treballs podrien ser esborrats o robats per altres usuaris.","0","0","1667818500"
"1319","35","0","1214","0","0","La aplicación de la IA  y nuevas tecnologías puede tener un buen impacto si se tiene en cuenta los factores que favorecen al estudiante como la cantidad de recursos disponibles y su fácil aplicación así como nuevos recursos para el estudio. No mantener métodos tradicionales o contra de una mala regulación puede fomentar la dependencia de dichas tecnologías por ello aunque el abanico de posibilidades aumente estas también se verán reducidas a largo plazo pues a la hora de enfrenarse a un reto o problema sin la posibilidad de usar estas tecnologías terminara en un fracaso del ejercicio o mala aplicación/procedimiento. Además el uso de la tecnología en el aprendizaje no favorece a otros campos fisiológicos y didácticos que si tocan los métodos tradicionales.                                                                                                                                                                                                                                                                                
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ","0","0","2022"
"1297","35","0","1214","0","1","Aspectes positius:
- Una millor qualitat de clases i llliçons.
- Un model d'aprenentatge més enfocat a cada alumne.
- Major accés a l'educació 

Aspectes negatius:
- La automatització de les notes pot estar mal feta i que doni un resultat incorrecta respecta l'opinió del professor.
- Possible addicció a Apps d'aprenentatge.
- Possible extracció i mal ús de dades personals.","0","0","1667818580"
"1321","35","0","1215","0","0","Positivos:
-Acceso a nuevas herramientas más rápidas, interactivas y útiles.
-Democratización del mercado cultural en el que se podrán aprender más cosas.
-Cambio del paradigma de ""¿Qué es la educación?"" (no habrá el mismo modelo educativo)

Negativos:
- La educación en gran parte pasará a ser online y puede que los estudiantes no tengan que ir al colegio y asi no podran socializar y interactuar con otras personas
- Muchos estudiantes dependerán de la tecnologia para hacer diversos trabajos y sin ella no serán capaces de hacerlos.
-Possible manipulació del sistema per interessos agens a l'individu.","0","0","2022"
"1258","35","0","1215","0","1","negatius: disminuirà la relació professor-alumne.
positius: alleugirà les feines més repetitives.","0","0","1667818286"
"1316","35","0","1216","0","0","Positivos:
1- Puede facilitar el aprendizaje autónomo
2-Ayuda a la búsqueda de información con más profundidad.
3-Es más dinámico.
4-Se podría utilizar para dar una mayor personalización en los estudios, lo cual los volvería mucho mes eficaces
 Negativos:
1-Los estudiantes pueden acostumbrarse a la tecnologia y dejar de lado las enseñanzas de los docentes.
2- No todo el mundo puede permitirse esta tecnologia.
3-Tiene que haber una regulación por parte de personas expertas i las organizaciones de las universidades.
4-Se perdieren  aspectos como la privacidad del estudiante.
","0","0","2022"
"1261","35","0","1216","0","1","Es podria utilitzar per donar una major personalitzacio en els estudis, la qual cosa els tornaria molt mes eficaços. Es podria crear un perfil de cada estudiant, amb les seves virtudes les quals es podrien explotar molt més i els seus defectes, els quals es podria tractar de corregir.
Per contra, es perderien aspectes com la privacitat de l'estudiant. També es perdria una mica la conexió mes personal entre estudiant i profesor, alhora que entre estudiants.","0","0","1667818344"
"1263","35","0","1217","0","1","Es obvio que en la educacion futura la tecnologia estara mucho mejor implementada que en nuestra generacion haciendo que las herramientas de las que disponen tanto alumnos como profesores sean mas amplias y precisas, facilitando el aprendizaje. Toda esta tecnificacion tambien impondra una regulacion mas severa sesgando asi posibles vias de escape o trampas que puedan hacer los alumnos y ademas facilitando a los profesores encontrarlas.
En cierto modo podriamos decir que en un futuro se llegara a una educacion mas fiable en la que cuando te acrediten un titulo este 100% justificado.","0","0","1667818367"
"1268","35","0","1218","0","1","Como aspectos positivos, habrá nuevas herramientas para las cuales el aprendizaje será mucho más eficaz. Nuevos métodos de enseñanza, quizá con clases más cortas pero más intensas.
Por otro lado, como aspectos negativos remarcaría que podría llegar a perderse la asistencia a clase por parte del alumnado a causa de tener posibilidad de asistir a las clases de manera telemática y otro punto en contra sería la adicción a las pantallas de los mismos estudiantes.","0","0","1667818415"
"1299","35","0","1219","0","1","Como aspectos positivos incluiría el hecho de la digitalización absoluta de los contenidos del alumno, evitando así traer libros, libretas, carpetas, estuches i por tanto evitando sobrecargas en las mochilas. Otro aspecto positivo a destacar seria el hecho de la disponibilidad de recibir una explicación de los contenidos en sitios ajenos a las clases (videos pregrabados o algo por el estilo).

Como aspecto negativo principal apuntaría el riesgo de acabar no necesitando ir a clase por tal de recibir tu educación y por tanto limitando el desarrollo social del alumno.
Otro aspecto negativo relacionado al anterior seria la falta de habilidad de comunicación oral o de exposición de temas delante de gente...","0","0","1667818589"
"1270","35","0","1220","0","1","L'evolució tecnològica si que podrà millorar alguns aspectes de l'educació. Per exemple a l'hora de tenir encara més informació a l'abast, canviar alguns aspectes negatius de l'educaicó d'avui en dia, fer més autònoms als alumnes...
També hi haurà aspectes negatiur: la funció del professor no serà tant important, disminuirà la relació entre els alumnes, empitjorat les seves habilitats socials i fins i tot arribant a desenvolupar addiccions, o altres problemes mentals.","0","0","1667818440"
"1304","35","0","1221","0","1","Aspectes positius:
- personalització individual en l'aprenentatge
- eines per a una millor representació de les idees que es volen transmetre
- Maximitzar l'optimització de la informació que s'ensenya a l'alumne. 

Aspectes negatius:
- El possible excessiu control dels alumnes atemtant al dret a la privacitat
- El mal ús degut a la velocitat amb la qual s'obtenen nous mecanismes tecnològics
- El risc a la possible desinformació a causa de complexitat d'algunes noves tecnologies","0","0","1667818620"
"1272","35","0","1222","0","1","Crec que l'evolució tecnològica pot millorar l'educació de moltes maneres diferents, ja que es poden aplicar de moltes maneres diferents, com per exemple, per pode entendre, explicar i preveure els comportaments dels alumens i emprar tècniques més interactives que afavoreixin la consolidació dels continguts a l'aula. És a dir, afegint enfocaments efectius a l'ensenyança, el tema que s'esta aprenent i centrant el model de l'educació en l'alumne, sent aquest el centre de l'educació (menys educació transmissiva). També pot servir per poder donar soport intel·ligent al aprenentatge col·lectiu i millorar l'experiència en general.

Negativament pot comportar tots els aspectes que la tecnologia en altres àmbits ens aporta, és a dir, addicció, problemes de salut mental i incrementar les diferencies entre els col·lectius amb major o menor poder adquisitiu, ja que les escoles privades podrà tenir millors recursos o dintre d'una mateixa escola, els alumnes amb un nivell econòmic superior un aprenentatge més positiu i accessible.","0","0","1667818464"
"1278","35","0","1223","0","1","Positivos
La tecnologia hace mas dinamica la educacion  
permite hacer modelos para sacar conclusiones
no va ligado a un soporte material escolar.N

Negativos
Puede tener discrimimaciones a la hora de hacer modelos que los humanos no tendriamos.
Puede tener un gran porcentaje de error
Necesitan un mantenimiento","0","0","1667818524"
"1286","35","0","1224","0","1","La tecnologia pot ser beneficiosa en l'àmbit estudiantil, alguns dels seus beneficis són:
  — Aprenentatge més interactiu on l'estudiant pot aprendre jugant o practicant alguna activitat
  — Més comunicació entre professor i estudiant
Però també pot tenir efectes negatius:
  — La tecnologia pot ser addictiva i afectar a la vida quotidiana
  — Si els alumnes estan sofrint bulling o semblant, les xarxes socials ho poden incrementar.","0","0","1667818535"
"1285","35","0","1225","0","1","Por un lado, el uso de inteligencias artificiales (IA) en la educación permite personalizar y adaptar los contenidos y los métodos de aprendizaje de cada alumno. También puede ayudar a los profesores en las tareas de evaluación y, en general, a mejorar la experiencia tanto de alumnos como de profesores.

Por otro lado, el uso de IA puede crear una brecha digital ya que no todos los alumnos tienen acceso a los mismos recursos y equipamiento, así como sesgos que pueden crear desigualdades e injusticias.","0","0","1667818535"
"1301","35","0","1226","0","1","Positivos:
- Los soportes gráficos de las explicaciones podrán mejorar drásticamente, lo cual ayudará 
a que sea más fácil de entender un tema o otro y que sean más intuitivos. 
- Las actividades podrán ser planteadas de muchas maneras diferentes. Esto puede ayudar a evitar la monotonía y, por tanto, los alumnos estarán más atentos. 

Negativos:
- Algunas lecciones se darán por aprendidas debido a que las realizará un algoritmo o máquina de manera directa (la calculadora, por ejemplo). 
- Puede llegar a ser un problema social ya que, si la tecnología está tan presente en el aula, los alumnos se relacionaran menos entre ellos. Se aíslan en la tecnología.","0","0","1667818598"
"1289","35","0","1227","0","1","La evolución tecnológica será clave para la mejora de la educación. Gracias a sistemas de Inteligencia Artifical se podrá ser más eficaces a la hora del aprendizaje del estudiante. El punto clave para que esta evolución tecnológica sea aplicada correctamente a la educación va directamente asociada a como los profesores se adapten a ella. Si no es así, se podrá perder aspectos claves como la creatividad o incluso un retroceso en la educación.","0","0","1667818545"
"1281","35","0","1228","0","1","Aspectes positius: 
-Més igualtat d'oportunitats en el sentit de fàcil accès per a tothom
-Més opcions de activitats més lúdiques i entretingudes i no la educació clàssica convencional
Aspectes negatius:
-Adicció a les pantalles
-Alguna problemes de salut mental","0","0","1667818528"
"1273","35","0","1229","0","1","Positivos:
- Puede facilitar el aprendizaje autonomo
-Ayuda a la busqueda de informacion con mas profundidad.
-Es mas dinamico.
Negativos:
-Los estudiantes pueden acostumbrarse a la tecnologia y dejar de lado las enseñanzas de los docentes.
- No todo el mundo puede permitirse esta tecnologia
-Tiene que haber una regulacion por parte de personas expertas i las organizaciones de las universidades","0","0","1667818472"
"1287","35","0","1230","0","1","ASPECTES POSITIUS
-possibilitat de fer sessions amb professionals de cada sector sense la necessitat de la presencialitat (videotrucades)
-activitats interactives 
-recerca i contrast de la informacio
ASPECTES NEGATIUS
-possibilitat de distraccio
-plagi
-menys personalitzacio i atencio individualitzada (classes mes grans)","0","0","1667818539"
"1267","35","0","1231","0","1","Negatiu:
- Disminuir la interacció entre alumne i estudiant.
- Problemes de salut mental.
- Addicció a les pantalles.


Postiu:
- Maximitzar l'eficiència dels mètodes d'aprenentatge.
- Major accessibilitat a l'aprenentatge.
- Facilitar l'avaluació contínua als estudiants.","0","0","1667818390"
"1292","35","0","1232","0","1","Aspectos Positivos:
- La educación en un futuro será más personalizada.
- Se podrá obtener información sobre cualquier tema de una manera mas rápida y precisa. 

Aspectos Negativos:
- Todo será más costoso que ahora.","0","0","1667818556"
"1305","35","0","1233","0","1","Crec que la pot millorar facilitant el contacte dels infants amb la tecnologia des de petits, que faran servir en el futur amb seguretat, també poden ser útils per el professor utensilis com la pissarra digital, pot oferir una educació més transparent (tenir els continguts penjats online per exemple) i, gaudir d'una plataforma digital de suport permet als alumnes preguntar dubtes en hores no laborals per el professor.

D'altra banda, si degut això es redueixen per exemple les hores de clase amb un professor els alumnes es poden quedar enrrederits més fàcilment, els alumnes sobretot els més petits necesiten contacte humà per entendre bé com funciona el món, com comportar-se en societat i treballar en grup i una explicació més flexible i personalitzada de la que pot oferir una màquina.
Així doncs crec que estaria bé introduïr-la a les classes ja que formen part de la indústria i del món laboral per el que preparem als alumnes, però caldrà remarcar la importància del contacte humà, el treball en equip i com discutir, evitant així, possibles problemes de salut mental.","0","0","1667818626"
"1294","35","0","1234","0","1","La tecnologia pot ajudar alhora de fer uns continguts més personalitzat. Això fa que els alumnes puguin millorar en els aspectes que mes ho necessiten.

Per l'altre banda és pot atemptar contra la privacitat dels alumnes, si recopilen informació i aquesta s'utilitza d'una manera inadecuada. A més pot generar un nivell d'estrès si amb la tecnologia es vol explotar al màxim les capacitats de l'alumne.","0","0","1667818570"
"1277","35","0","1235","0","1","La tecnología se puede adaptar a la educación para ayudar en esta. Ayudar en el aprendizaje, métodos de estudio adaptables y poder llegar a más información.
Pero la tecnológica también puede perjudicar, ya que puede haber información maliciosa los alumnos pueden al estar más en contacto con la tecnología poder aislarse o tener algún problema por la tecnología y afectar a su seguridad.","0","0","1667818521"
"1296","35","0","1236","0","1","Amb la innovacio tecnologica es podrà definir el tipus daprenentatge mes indicat per a cadascu, cada estudiant podra coneixer el seu tipus dinteligencia i desenvolupar millor les seves habilitats. 
Per altra banda, la tecnologia podrà posar en perill la privacitat dels alumnes o podran desenvolupar una certa addiccio.","0","0","1667818579"
"1262","35","0","1237","0","1","Aspectes postius:
- més accessibilitat als recursos
- aprenentatge més dinàmic, participatiu i entretingut
- més fàcil per als professors a l'hora d'avaluar i preparar la feina

Aspectes negatius:
- massa estona davant les pantalles
- problemes de salut mental","0","0","1667818359"
"1290","35","0","1238","0","1","Postius:
- Accessibilitat a la educación des de qualsevol lloc amb les noves tecnologies (zones rurals, etc.)
- Capacitat d'educar-te en qualsevol moment
- En general millors en les eines d'aprenentatge (llibres digitals més interactius que els físics, etc.)

Negatius:
- Si les eines digitals es tornen determinants per una bona educació serà necessari assegurar que tothom tingui accés a elles per a no afavorir la desigualtat
- Dependència excessiva a la tecnología de los niños (que después no sean capaces de solucionar problemas sin herramientas tecnológicas)","0","0","1667818552"
"1288","35","0","1239","0","1","Positivos:
- Libertad absoluta a la hora de consultar los contenidos ya que estará todo digitalizado
- Encontrar formas mas eficientes y personalizadas de planes de estudio para cada estudiante
- Otros modos de evaluacion que no sean vomitarlo todo en el examen
Negativos:
- Se perderia la presencialidad cara a cara estudiante / alumno
- Mayor facilidad de fraude o engaño en examenes o entregables","0","0","1667818542"
"1300","35","0","1240","0","1","La aplicación de la IA  y nuevas tecnologías puede tener un buen impacto si se tiene en cuenta los factores que favorecen al estudiante como la cantidad de recursos disponibles y su fácil aplicación así como nuevos recursos para el estudio. No mantener métodos tradicionales o contra de una mala regulación puede fomentar la dependencia de dichas tecnologías por ello aunque el abanico de posibilidades augmente estas también se verán reducidas a largo plazo pues a la hora de enfrenarse a un reto o problema sin la posibilidad de usar estas tecnologías terminara en un fracaso del ejercicio o mala aplicación/procedimiento. Además el uso de la tecnología en el aprendizaje no favorece a otros campos fisiológicos y didácticos que si tocan los métodos tradicionales.","0","0","1667818594"
